total_sqft_cleaned,bath,bhk,availability_encoded,balcony,price_per_sqft,location_reduced,price
1170.0,2.0,2.0,1,2.0,6410.25641025641,other,75.0
2600.0,4.0,4.0,1,3.0,6730.7692307692305,Yelahanka,175.0
1140.0,2.0,2.0,1,1.0,3800.0,KR Puram,43.32
1900.0,3.0,3.0,1,3.0,6578.9473684210525,Kanakpura Road,125.0
1090.0,2.0,2.0,0,1.0,2888.0733944954127,other,31.48
1110.0,2.0,2.0,1,1.0,3599.0990990990995,Electronic City,39.95
705.0,1.0,1.0,0,1.0,8085.106382978724,other,57.0
1089.0,2.0,2.0,1,1.0,5509.641873278237,other,60.0
880.0,2.0,2.0,1,1.0,5454.545454545455,other,48.0
1080.0,2.0,2.0,1,2.0,2962.962962962963,other,32.0
1093.0,2.0,2.0,0,1.0,6230.558096980786,Thanisandra,68.1
1480.0,3.0,3.0,0,1.0,5100.0,other,75.48
1703.0,3.0,3.0,1,2.0,7339.988256018791,other,125.0
1200.0,2.0,2.0,1,1.0,5000.0,Hebbal,60.0
1690.0,3.0,3.0,1,2.0,6863.905325443787,Marathahalli,116.0
1305.0,2.0,2.0,1,1.0,5977.0114942528735,Yelahanka,78.0
1257.0,2.0,3.0,0,2.0,3199.6817820206843,other,40.22
1150.0,2.0,2.0,1,2.0,3913.0434782608695,other,45.0
1194.0,2.0,2.0,1,0.0,4606.365159128978,other,55.0
2000.0,3.0,3.0,1,1.0,4500.0,other,90.0
1500.0,4.0,3.0,1,1.0,6600.0,other,99.0
1025.0,2.0,2.0,1,0.0,4146.341463414634,other,42.5
980.0,2.0,2.0,1,1.0,3896.938775510204,other,38.19
1200.0,2.0,3.0,1,1.0,8333.333333333334,other,100.0
2225.0,3.0,3.0,1,1.0,6696.6292134831465,Whitefield,149.0
1022.0,2.0,2.0,1,2.0,5577.2994129158515,other,57.0
882.0,3.0,4.0,1,0.0,8163.265306122449,other,72.0
1153.0,2.0,2.0,1,2.0,3902.8620988725065,other,45.0
1175.0,2.0,2.0,1,2.0,5106.382978723404,other,60.0
1560.0,3.0,3.0,1,3.0,4358.974358974359,other,68.0
650.0,1.0,1.0,1,1.0,2615.3846153846152,other,17.0
600.0,3.0,3.0,1,2.0,10833.333333333334,other,65.0
1350.0,3.0,2.0,1,2.0,4074.074074074074,other,55.0
1200.0,2.0,2.0,1,1.0,6333.333333333333,other,76.0
1200.0,1.0,2.0,1,1.0,4500.0,other,54.0
800.0,2.0,2.0,1,1.0,3125.0,Chandapura,25.0
2093.0,4.0,4.0,0,1.0,4968.944099378882,Electronic City,104.0
1320.0,2.0,3.0,0,2.0,4200.0,Uttarahalli,55.44
1275.0,2.0,2.0,1,1.0,5725.490196078431,Bannerghatta Road,73.0
1215.0,2.0,2.0,1,2.0,3549.794238683128,Begur Road,43.13
1130.0,2.0,2.0,1,1.0,4000.0,other,45.2
1444.0,2.0,3.0,1,2.0,4951.523545706371,Begur Road,71.5
950.0,2.0,2.0,1,2.0,4000.0,other,38.0
1000.0,1.0,2.0,1,2.0,9000.0,other,90.0
1240.0,2.0,3.0,1,2.0,4800.0,other,59.52
600.0,4.0,4.0,1,2.0,20833.333333333332,other,125.0
1231.0,2.0,2.0,1,2.0,4061.7384240454917,Hennur,50.0
1300.0,2.0,2.0,1,1.0,9230.76923076923,other,120.0
1713.0,3.0,3.0,0,2.0,6421.482778750729,Yeshwanthpur,110.0
1200.0,2.0,2.0,1,1.0,4444.166666666667,other,53.33
3004.0,4.0,3.0,1,2.0,5259.65379494008,Sarjapur  Road,158.0
1310.0,2.0,3.0,1,0.0,3511.4503816793895,other,46.0
790.0,2.0,2.0,1,1.0,6265.822784810127,Jalahalli,49.5
1744.0,3.0,3.0,1,1.0,11467.88990825688,Koramangala,200.0
1605.0,3.0,3.0,1,2.0,6230.529595015576,other,100.0
1250.0,2.0,2.0,1,2.0,6560.0,Whitefield,82.0
2476.0,3.0,3.0,1,3.0,13610.662358642972,Malleshwaram,337.0
1260.0,2.0,3.0,1,2.0,6031.746031746032,other,76.0
1615.0,3.0,3.0,0,1.0,10835.913312693498,Rajaji Nagar,175.0
1180.0,2.0,2.0,1,1.0,4745.762711864407,Yelahanka,56.0
1255.0,2.0,3.0,1,2.0,3999.203187250996,Uttarahalli,50.19
1025.0,2.0,2.0,1,1.0,5258.536585365854,Electronic City,53.9
1877.0,4.0,3.0,1,2.0,7991.475759190197,Sarjapur  Road,150.0
1649.0,3.0,3.0,1,2.0,9096.422073984233,other,150.0
2600.0,12.0,9.0,1,2.0,25961.53846153846,other,675.0
2500.0,5.0,5.0,1,2.0,5000.0,Hennur,125.0
1542.0,3.0,3.0,1,2.0,6355.38261997406,other,98.0
1418.0,2.0,2.0,1,2.0,7404.795486600846,Thigalarapalya,105.0
1012.0,2.0,2.0,1,0.0,4150.197628458498,other,42.0
1200.0,2.0,2.0,1,1.0,5416.666666666667,Chandapura,65.0
1115.0,2.0,2.0,1,2.0,3856.5022421524664,Sarjapur  Road,43.0
1680.0,4.0,3.0,1,3.0,5654.761904761905,other,95.0
1171.0,2.0,2.0,1,2.0,6148.590947907771,Old Madras Road,72.0
1027.0,2.0,2.0,1,1.0,6681.596884128529,other,68.62
1700.0,3.0,3.0,1,3.0,4411.764705882353,other,75.0
1090.0,2.0,2.0,1,2.0,3500.0,other,38.15
1232.0,2.0,2.0,0,1.0,6006.493506493506,Hennur Road,74.0
766.0,2.0,2.0,1,2.0,3655.3524804177546,other,28.0
1200.0,5.0,5.0,1,0.0,15000.0,other,180.0
525.0,1.0,1.0,0,1.0,5142.857142857143,Kanakpura Road,27.0
1452.0,2.0,3.0,1,1.0,2823.6914600550963,JP Nagar,41.0
1254.0,2.0,3.0,1,1.0,5183.413078149921,other,65.0
3600.0,5.0,5.0,1,0.0,3055.5555555555557,other,110.0
1593.0,3.0,3.0,0,1.0,7407.407407407408,Kanakpura Road,118.0
1333.0,2.0,2.0,1,2.0,5796.699174793698,other,77.27
1100.0,3.0,3.0,1,1.0,10000.0,other,110.0
1375.0,2.0,3.0,1,1.0,3999.2727272727275,Raja Rajeshwari Nagar,54.99
1650.0,3.0,3.0,1,3.0,4969.69696969697,other,82.0
1430.0,2.0,3.0,1,2.0,3600.0,Thanisandra,51.48
940.0,2.0,2.0,1,1.0,5744.68085106383,Electronic City,54.0
435.0,1.0,1.0,1,1.0,4827.586206896552,Electronic City,21.0
1160.0,2.0,2.0,1,2.0,3150.0,Begur Road,36.54
1500.0,2.0,3.0,0,1.0,5166.666666666667,Electronic City,77.5
1890.0,2.0,3.0,1,1.0,5291.005291005291,Koramangala,100.0
1050.0,2.0,2.0,1,1.0,6666.666666666667,other,70.0
1200.0,6.0,6.0,1,3.0,18333.333333333332,other,220.0
1027.0,2.0,2.0,1,2.0,4186.952288218111,Haralur Road,43.0
3000.0,4.0,3.0,1,2.0,7833.333333333333,other,235.0
1459.0,2.0,3.0,1,1.0,6511.3091158327625,other,95.0
1711.0,3.0,3.0,0,3.0,5003.506721215664,Yelahanka,85.61
1250.0,2.0,2.0,0,2.0,7840.0,Hoodi,98.0
645.0,1.0,1.0,0,1.0,2550.3875968992247,Chandapura,16.45
875.0,2.0,2.0,1,1.0,6514.285714285715,other,57.0
1334.0,2.0,2.0,0,1.0,5022.488755622189,Ramamurthy Nagar,67.0
1140.0,2.0,2.0,0,1.0,2887.719298245614,other,32.92
1115.0,2.0,2.0,1,2.0,4484.304932735426,Sarjapur  Road,50.0
1200.0,5.0,3.0,1,2.0,16666.666666666668,other,200.0
1776.0,3.0,3.0,0,1.0,10698.198198198199,Rajaji Nagar,190.0
2072.0,4.0,3.0,1,2.0,7722.007722007722,Thigalarapalya,160.0
1600.0,3.0,3.0,1,2.0,10625.0,other,170.0
1200.0,4.0,6.0,1,2.0,9583.333333333334,other,115.0
920.0,2.0,2.0,1,3.0,4239.130434782609,other,39.0
778.0,2.0,2.0,0,0.0,3250.642673521851,Chandapura,25.29
1310.0,3.0,4.0,1,3.0,7251.908396946565,other,95.0
1631.0,3.0,3.0,1,2.0,4904.9662783568365,Electronic City,80.0
525.0,1.0,1.0,0,1.0,5238.0952380952385,Kanakpura Road,27.5
1395.0,3.0,3.0,1,3.0,5878.136200716845,Jalahalli,82.0
2000.0,3.0,3.0,1,2.0,5250.0,other,105.0
1232.0,2.0,2.0,0,1.0,5357.142857142857,Hennur Road,66.0
1075.0,2.0,2.0,1,1.0,5116.279069767442,other,55.0
1205.0,2.0,2.0,1,2.0,5809.128630705394,other,70.0
1200.0,4.0,4.0,1,2.0,13750.0,other,165.0
2340.0,5.0,4.0,1,1.0,5512.820512820513,other,129.0
1179.0,2.0,3.0,1,1.0,4664.970313825275,other,55.0
1013.0,2.0,2.0,1,1.0,5034.550839091807,other,51.0
1160.0,2.0,2.0,1,2.0,3500.0,Uttarahalli,40.6
1200.0,2.0,2.0,1,2.0,5208.333333333333,7th Phase JP Nagar,62.5
1200.0,5.0,7.0,1,0.0,6666.666666666667,other,80.0
1255.0,2.0,3.0,1,3.0,3999.203187250996,Uttarahalli,50.19
1100.0,2.0,3.0,1,1.0,13181.818181818182,other,145.0
1069.0,2.0,2.0,1,1.0,5144.9953227315245,other,55.0
1200.0,3.0,3.0,1,2.0,8250.0,other,99.0
1400.0,1.0,1.0,1,1.0,20357.14285714286,other,285.0
1065.0,2.0,2.0,1,2.0,5164.319248826291,Marathahalli,55.0
1395.0,2.0,2.0,1,0.0,5376.344086021505,other,75.0
1725.0,2.0,3.0,1,1.0,9565.217391304348,other,165.0
1007.0,2.0,2.0,1,2.0,4270.109235352532,other,43.0
1436.0,2.0,3.0,1,2.0,3830.08356545961,Kengeri,55.0
4250.0,6.0,6.0,1,3.0,3529.4117647058824,other,150.0
1645.0,3.0,3.0,0,2.0,7112.462006079028,Hebbal,117.0
1200.0,2.0,2.0,1,0.0,4833.333333333333,Kengeri,58.0
940.0,2.0,2.0,0,1.0,4639.36170212766,other,43.61
4300.0,6.0,6.0,1,2.0,4069.767441860465,KR Puram,175.0
2850.0,5.0,3.0,0,3.0,12035.087719298246,Hebbal,343.0
1740.0,3.0,3.0,1,2.0,10977.011494252874,other,191.0
1194.0,2.0,2.0,0,2.0,3936.348408710218,Haralur Road,47.0
3761.0,3.0,3.0,1,2.0,17282.637596383942,other,650.0
1829.0,3.0,3.0,1,2.0,6834.3357025697105,other,125.0
1800.0,4.0,4.0,1,3.0,9888.888888888889,Whitefield,178.0
1000.0,2.0,2.0,1,1.0,6000.0,other,60.0
5720.0,3.0,3.0,1,0.0,6118.881118881119,other,350.0
800.0,4.0,5.0,1,2.0,12250.0,other,98.0
675.0,1.0,2.0,1,1.0,2222.222222222222,other,15.0
1390.0,2.0,2.0,1,2.0,6834.53237410072,Hebbal,95.0
1500.0,3.0,3.0,1,2.0,6933.333333333333,other,104.0
2047.0,3.0,3.0,0,2.0,6643.869076697606,other,136.0
1202.0,2.0,2.0,1,1.0,6572.379367720466,Jakkur,79.0
1012.0,2.0,2.0,1,1.0,5830.0395256917,other,59.0
2132.0,3.0,3.0,1,3.0,3752.34521575985,other,80.0
1350.0,4.0,4.0,1,3.0,25185.185185185186,Raja Rajeshwari Nagar,340.0
605.0,1.0,1.0,1,1.0,6611.570247933884,Whitefield,40.0
1331.0,2.0,2.0,1,1.0,6611.570247933884,Harlur,88.0
1200.0,2.0,2.0,0,0.0,5750.0,other,69.0
1150.0,2.0,2.0,1,0.0,21739.130434782608,other,250.0
1200.0,2.0,2.0,1,1.0,11333.333333333334,other,136.0
1800.0,2.0,2.0,1,0.0,16666.666666666668,other,300.0
600.0,2.0,3.0,1,1.0,8333.333333333334,other,50.0
1280.0,2.0,3.0,1,2.0,3828.125,other,49.0
1007.0,2.0,2.0,1,1.0,6156.901688182721,other,62.0
1370.0,2.0,3.0,0,1.0,4452.554744525547,Thanisandra,61.0
925.0,2.0,2.0,1,2.0,3783.7837837837837,other,35.0
1500.0,2.0,2.0,1,0.0,5000.0,TC Palaya,75.0
450.0,1.0,1.0,1,1.0,2777.777777777778,other,12.5
1200.0,4.0,4.0,1,1.0,11666.666666666666,other,140.0
1341.0,2.0,2.0,0,1.0,7084.265473527218,Hennur Road,95.0
1350.0,2.0,3.0,1,2.0,3500.0,other,47.25
992.0,2.0,2.0,1,1.0,6048.387096774193,other,60.0
1163.0,2.0,2.0,1,2.0,5846.947549441101,Uttarahalli,68.0
1229.0,2.0,2.0,1,2.0,5695.6875508543535,Sarjapur  Road,70.0
600.0,2.0,2.0,1,2.0,6500.0,other,39.0
1219.0,2.0,2.0,1,1.0,5025.430680885972,Electronic City Phase II,61.26
1525.0,2.0,3.0,1,2.0,6500.327868852459,Raja Rajeshwari Nagar,99.13
1147.0,2.0,2.0,0,1.0,5231.037489102006,Kasavanhalli,60.0
1412.0,2.0,3.0,1,3.0,6232.294617563739,Akshaya Nagar,88.0
1200.0,9.0,9.0,1,3.0,17916.666666666668,other,215.0
1044.0,2.0,2.0,0,1.0,3330.459770114943,Sarjapur  Road,34.77
1190.0,2.0,2.0,1,2.0,5294.117647058823,Nagarbhavi,63.0
1240.0,2.0,3.0,1,2.0,5241.935483870968,other,65.0
1352.0,3.0,3.0,1,1.0,4807.692307692308,Jigani,65.0
1100.0,2.0,2.0,1,2.0,5000.0,other,55.0
1330.0,2.0,3.0,1,2.0,3000.0,Uttarahalli,39.9
1700.0,3.0,3.0,0,2.0,6529.411764705882,other,111.0
1355.0,2.0,2.0,0,1.0,4944.649446494465,Electronic City,67.0
1200.0,2.0,2.0,0,1.0,3833.3333333333335,Ramamurthy Nagar,46.0
400.0,2.0,1.0,1,1.0,6250.0,Kengeri,25.0
1342.0,2.0,2.0,1,2.0,5216.095380029807,Sarjapur  Road,70.0
1615.0,3.0,3.0,1,2.0,3149.84520123839,Begur Road,50.87
1340.0,2.0,2.0,1,1.0,4850.746268656716,other,65.0
1200.0,2.0,2.0,1,1.0,4500.0,other,54.0
400.0,1.0,1.0,1,0.0,13750.0,Yeshwanthpur,55.0
1080.0,2.0,2.0,1,1.0,4814.814814814815,other,52.0
1600.0,2.0,2.0,1,1.0,1937.5,other,31.0
1200.0,2.0,2.0,1,0.0,2833.3333333333335,Electronic City,34.0
2700.0,3.0,3.0,0,2.0,5555.555555555556,Hennur Road,150.0
1780.0,3.0,3.0,1,0.0,6179.775280898876,other,110.0
1605.0,3.0,3.0,1,2.0,4049.8442367601247,other,65.0
7200.0,5.0,4.0,0,2.0,22000.0,other,1584.0
646.0,2.0,3.0,1,1.0,10061.919504643964,other,65.0
1200.0,2.0,2.0,1,2.0,6666.666666666667,other,80.0
900.0,2.0,2.0,1,0.0,5444.444444444444,other,49.0
1830.0,3.0,3.0,0,1.0,4808.743169398907,Sarjapur,88.0
690.0,4.0,5.0,1,1.0,12028.985507246376,other,83.0
650.0,1.0,1.0,1,3.0,76923.07692307692,other,500.0
1800.0,4.0,5.0,1,1.0,3777.777777777778,other,68.0
715.0,2.0,3.0,1,0.0,4475.524475524476,Chandapura,32.0
1230.0,2.0,3.0,0,2.0,2550.4065040650407,Chandapura,31.37
1065.0,2.0,2.0,1,1.0,3999.06103286385,Uttarahalli,42.59
1350.0,8.0,8.0,1,2.0,13703.703703703704,other,185.0
1080.0,3.0,3.0,1,2.0,13796.296296296296,other,149.0
900.0,2.0,3.0,1,0.0,7222.222222222223,other,65.0
946.0,2.0,2.0,1,2.0,4756.871035940803,other,45.0
1500.0,1.0,1.0,1,0.0,4000.0,other,60.0
1711.0,3.0,3.0,0,1.0,6428.988895382817,Sarjapur  Road,110.0
1200.0,3.0,4.0,1,2.0,13333.333333333334,other,160.0
950.0,2.0,2.0,0,1.0,2700.0,Chandapura,25.65
1656.0,3.0,3.0,1,2.0,4830.917874396136,other,80.0
1075.0,2.0,2.0,1,1.0,4349.767441860465,Uttarahalli,46.76
1752.12,3.0,3.0,1,2.0,7590.80428281168,Harlur,133.0
6000.0,8.0,8.0,1,0.0,3666.6666666666665,Hebbal,220.0
1540.0,3.0,3.0,1,3.0,5519.480519480519,other,85.0
600.0,4.0,4.0,1,3.0,20833.333333333332,other,125.0
665.0,1.0,1.0,1,2.0,4812.0300751879695,other,32.0
1665.0,3.0,3.0,1,2.0,6606.606606606607,other,110.0
1145.0,2.0,2.0,0,1.0,4716.157205240174,Electronics City Phase 1,54.0
1185.0,2.0,2.0,0,2.0,3459.915611814346,Whitefield,41.0
1200.0,3.0,3.0,1,1.0,15833.333333333334,other,190.0
1693.0,3.0,3.0,1,2.0,7383.343177790904,Marathahalli,125.0
2456.0,3.0,3.0,1,3.0,8957.654723127036,other,220.0
2559.0,3.0,3.0,1,2.0,15748.339194998047,Rajaji Nagar,403.0
1155.0,2.0,2.0,1,1.0,3515.151515151515,Uttarahalli,40.6
1610.0,2.0,3.0,0,2.0,4000.0000000000005,other,64.4
1200.0,3.0,3.0,0,2.0,4715.0,Whitefield,56.58
1530.0,2.0,2.0,1,1.0,12091.503267973856,other,185.0
1709.0,3.0,3.0,1,1.0,4681.100058513751,other,80.0
600.0,4.0,4.0,1,0.0,10000.0,other,60.0
2700.0,8.0,8.0,1,2.0,10740.74074074074,other,290.0
840.0,1.0,1.0,1,1.0,17857.14285714286,other,150.0
1400.0,2.0,3.0,1,1.0,3571.4285714285716,other,50.0
1200.0,2.0,2.0,1,1.0,3500.0,KR Puram,42.0
1439.0,3.0,3.0,1,1.0,3977.067407922168,other,57.23
1375.0,2.0,2.0,1,2.0,5236.363636363636,Kasavanhalli,72.0
2990.0,5.0,5.0,1,3.0,13913.04347826087,other,416.0
1200.0,2.0,3.0,1,1.0,6250.0,other,75.0
1315.0,2.0,2.0,1,3.0,5703.42205323194,Yelahanka,75.0
1500.0,2.0,2.0,0,0.0,2666.6666666666665,other,40.0
3600.0,6.0,6.0,1,1.0,5555.555555555556,Yelahanka,200.0
1178.0,2.0,2.0,1,3.0,6960.950764006791,other,82.0
1430.0,3.0,3.0,1,2.0,4125.874125874126,Bannerghatta Road,59.0
1400.0,2.0,3.0,1,2.0,4700.0,other,65.8
1093.0,2.0,2.0,1,2.0,6587.374199451052,Thanisandra,72.0
1200.0,2.0,2.0,1,1.0,3750.0,other,45.0
5000.0,6.0,5.0,1,1.0,7200.0,other,360.0
1200.0,2.0,3.0,0,0.0,10833.333333333334,other,130.0
2210.0,3.0,3.0,0,2.0,7058.823529411765,Whitefield,156.0
1150.0,2.0,2.0,1,2.0,6086.95652173913,Uttarahalli,70.0
1435.0,2.0,3.0,1,1.0,4181.184668989547,other,60.0
600.0,3.0,4.0,1,2.0,16666.666666666668,other,100.0
1173.0,2.0,2.0,0,1.0,6666.666666666667,Whitefield,78.2
1140.0,2.0,2.0,1,1.0,3421.0526315789475,Thanisandra,39.0
1717.0,3.0,3.0,1,3.0,6988.934187536401,other,120.0
1325.0,2.0,2.0,1,2.0,4905.66037735849,other,65.0
1370.0,3.0,3.0,1,2.0,4890.510948905109,Hoodi,67.0
1025.0,2.0,2.0,0,1.0,8780.487804878048,Electronics City Phase 1,90.0
1409.0,2.0,3.0,1,3.0,4400.28388928318,other,62.0
1200.0,2.0,2.0,1,1.0,4333.333333333333,Bellandur,52.0
1200.0,2.0,2.0,1,1.0,4458.333333333333,Thanisandra,53.5
1740.0,4.0,3.0,0,3.0,7471.264367816092,Whitefield,130.0
1232.0,2.0,2.0,0,1.0,7142.857142857143,Hennur Road,88.0
1200.0,2.0,2.0,0,1.0,3000.0,Chandapura,36.0
5924.0,4.0,4.0,1,3.0,10550.303848750844,Whitefield,625.0
1250.0,2.0,2.0,1,1.0,4000.0,other,50.0
1475.0,2.0,2.0,1,2.0,11593.22033898305,other,171.0
2100.0,4.0,4.0,1,2.0,4047.6190476190477,other,85.0
552.0,1.0,1.0,1,1.0,4257.246376811594,other,23.5
1065.0,2.0,3.0,1,2.0,3999.06103286385,Uttarahalli,42.59
1000.0,3.0,3.0,0,1.0,13000.0,Hennur,130.0
1225.0,2.0,2.0,1,0.0,5306.122448979592,other,65.0
650.0,1.0,1.0,1,0.0,2461.5384615384614,other,16.0
1067.0,2.0,2.0,1,2.0,4873.477038425492,other,52.0
1364.0,2.0,3.0,1,2.0,4105.571847507332,Sarjapur,56.0
1750.0,3.0,3.0,1,3.0,4285.714285714285,other,75.0
1240.0,2.0,2.0,1,1.0,5725.806451612903,Bannerghatta Road,71.0
1200.0,2.0,2.0,1,0.0,6250.0,Hulimavu,75.0
1540.0,3.0,3.0,1,2.0,4870.12987012987,Kaggadasapura,75.0
1504.0,2.0,3.0,1,2.0,6781.914893617021,other,102.0
1116.0,2.0,2.0,1,1.0,4462.365591397849,other,49.8
2365.0,4.0,3.0,1,2.0,7399.577167019028,Hennur Road,175.0
1308.0,2.0,2.0,1,2.0,2828.7461773700306,other,37.0
864.0,2.0,2.0,1,0.0,5208.333333333333,other,45.0
1200.0,5.0,5.0,1,1.0,11583.333333333334,other,139.0
1069.0,2.0,3.0,1,2.0,3554.724041159963,other,38.0
1333.0,2.0,2.0,1,1.0,7501.875468867217,Hebbal,100.0
1800.0,4.0,4.0,1,1.0,8055.555555555556,other,145.0
6136.0,4.0,4.0,1,2.0,8963.49413298566,other,550.0
1698.0,3.0,3.0,1,2.0,6301.531213191991,Thanisandra,107.0
1275.0,2.0,3.0,0,2.0,3419.607843137255,JP Nagar,43.6
1060.0,2.0,2.0,1,1.0,4528.301886792453,Raja Rajeshwari Nagar,48.0
1160.0,2.0,2.0,1,1.0,4224.137931034483,Hennur,49.0
1484.0,2.0,3.0,1,2.0,4380.053908355795,Sarjapur  Road,65.0
675.0,3.0,3.0,1,1.0,10370.37037037037,Hosa Road,70.0
1200.0,5.0,3.0,1,2.0,27083.333333333332,other,325.0
1310.0,2.0,2.0,1,1.0,5038.167938931298,Hennur Road,66.0
1806.0,6.0,6.0,1,1.0,20487.264673311183,other,370.0
3000.0,4.0,4.0,1,2.0,8000.0,other,240.0
2145.0,3.0,3.0,1,2.0,7692.307692307692,Varthur,165.0
1693.0,3.0,3.0,1,1.0,7383.343177790904,Marathahalli,125.0
1230.0,3.0,3.0,1,3.0,4878.048780487805,Jigani,60.0
1200.0,3.0,3.0,0,1.0,12083.333333333334,other,145.0
1310.0,2.0,3.0,0,1.0,2887.7862595419847,other,37.83
1150.0,2.0,2.0,1,1.0,5217.391304347826,other,60.0
1385.0,2.0,3.0,0,2.0,4801.444043321299,other,66.5
1066.0,2.0,2.0,1,2.0,4924.953095684803,other,52.5
2293.0,3.0,3.0,0,2.0,3500.2180549498476,Thanisandra,80.26
720.0,3.0,3.0,1,1.0,11250.0,other,81.0
1625.0,3.0,3.0,1,3.0,5661.538461538462,other,92.0
1246.0,2.0,2.0,1,1.0,5409.309791332264,other,67.4
2100.0,6.0,4.0,1,1.0,12000.0,other,252.0
2400.0,4.0,4.0,1,3.0,10416.666666666666,other,250.0
3900.0,6.0,6.0,1,2.0,5000.0,Raja Rajeshwari Nagar,195.0
1000.0,2.0,2.0,1,1.0,7065.000000000001,7th Phase JP Nagar,70.65
907.0,2.0,2.0,1,2.0,4189.636163175303,other,38.0
3500.0,4.0,4.0,1,0.0,3942.8571428571427,other,138.0
1395.0,2.0,3.0,1,3.0,5663.082437275985,Varthur,79.0
1180.0,2.0,2.0,1,2.0,4237.28813559322,other,50.0
1903.0,6.0,5.0,1,2.0,7356.8050446663165,other,140.0
1175.0,2.0,2.0,0,1.0,4000.0,Electronic City,47.0
1272.0,2.0,2.0,1,2.0,4048.7421383647797,other,51.5
1490.0,2.0,3.0,1,1.0,6174.496644295302,other,92.0
1144.0,2.0,2.0,1,2.0,5856.643356643357,Yeshwanthpur,67.0
2400.0,5.0,4.0,0,2.0,5833.333333333333,other,140.0
1143.0,2.0,2.0,1,1.0,4636.920384951881,Hormavu,53.0
2500.0,3.0,3.0,1,2.0,7600.0,other,190.0
1216.0,2.0,2.0,0,1.0,6167.763157894737,Whitefield,75.0
1044.0,2.0,2.0,0,1.0,5747.126436781609,other,60.0
1352.0,3.0,2.0,1,1.0,6878.698224852071,other,93.0
1552.0,3.0,3.0,1,3.0,4832.474226804124,Hennur Road,75.0
1785.0,3.0,3.0,1,2.0,6722.689075630252,Bellandur,120.0
810.0,2.0,2.0,1,2.0,4259.259259259259,other,34.5
1650.0,3.0,3.0,0,2.0,3150.3030303030305,other,51.98
1595.0,3.0,3.0,1,2.0,4413.166144200627,other,70.39
1060.0,2.0,2.0,1,1.0,3301.8867924528304,Whitefield,35.0
1410.0,2.0,3.0,1,3.0,4609.929078014185,other,65.0
1523.0,2.0,3.0,1,2.0,3676.9533814839133,Nagarbhavi,56.0
1591.0,3.0,3.0,0,1.0,7668.133249528599,Kanakpura Road,122.0
1640.0,3.0,3.0,1,3.0,5121.951219512195,other,84.0
450.0,1.0,1.0,1,0.0,3555.5555555555557,other,16.0
1305.0,2.0,3.0,1,2.0,4597.701149425287,Bannerghatta Road,60.0
1590.0,3.0,3.0,1,1.0,3396.2264150943397,Yelahanka,54.0
1240.0,2.0,2.0,1,3.0,3629.032258064516,Kaggadasapura,45.0
1200.0,2.0,2.0,1,2.0,4500.0,other,54.0
1100.0,2.0,2.0,1,1.0,3741.8181818181815,other,41.16
1180.0,2.0,2.0,1,1.0,10847.457627118643,Koramangala,128.0
1115.0,2.0,2.0,1,1.0,4484.304932735426,Sarjapur  Road,50.0
845.0,2.0,2.0,1,1.0,3905.3254437869823,Bisuvanahalli,33.0
1567.2,2.0,3.0,1,0.0,12123.532414497193,other,190.0
1310.0,2.0,3.0,1,2.0,3435.114503816794,other,45.0
26136.0,1.0,1.0,1,0.0,573.921028466483,Yelahanka,150.0
959.0,2.0,2.0,1,1.0,4431.699687174139,other,42.5
1200.0,4.0,4.0,1,1.0,11666.666666666666,8th Phase JP Nagar,140.0
883.0,2.0,2.0,1,1.0,4190.260475651189,other,37.0
1050.0,2.0,2.0,1,2.0,5285.714285714285,Rachenahalli,55.5
1390.0,2.0,2.0,0,2.0,5051.079136690647,Yelahanka,70.21
1280.0,2.0,3.0,1,2.0,5390.625,other,69.0
1280.0,5.0,7.0,1,3.0,11718.75,other,150.0
1614.0,3.0,3.0,1,2.0,5885.9975216852545,Yelahanka,95.0
1000.0,2.0,2.0,1,0.0,5800.0,other,58.0
1196.0,2.0,2.0,0,2.0,4841.13712374582,Marathahalli,57.9
1220.0,3.0,3.0,1,2.0,4672.131147540984,Sarjapur  Road,57.0
950.0,2.0,2.0,0,1.0,3363.157894736842,other,31.95
2400.0,8.0,9.0,1,2.0,13541.666666666666,other,325.0
1141.0,2.0,2.0,1,1.0,4820.333041191937,other,55.0
1200.0,2.0,2.0,1,2.0,4250.0,other,51.0
1380.0,2.0,3.0,1,2.0,3985.5072463768115,Kasavanhalli,55.0
855.0,2.0,2.0,1,1.0,3742.690058479532,other,32.0
645.0,1.0,1.0,0,1.0,2550.3875968992247,Chandapura,16.45
922.0,2.0,2.0,1,1.0,3904.5553145336225,Chandapura,36.0
1200.0,2.0,2.0,1,2.0,3600.0,other,43.2
1240.0,2.0,3.0,1,2.0,5241.935483870968,other,65.0
1070.0,2.0,2.0,0,2.0,3925.233644859813,7th Phase JP Nagar,42.0
1293.0,2.0,2.0,1,2.0,5800.46403712297,other,75.0
1380.0,2.0,3.0,1,1.0,3623.1884057971015,other,50.0
1599.0,3.0,3.0,1,2.0,5003.126954346467,other,80.0
967.0,2.0,2.0,1,2.0,4250.258531540848,other,41.1
1885.0,3.0,3.0,1,3.0,4774.535809018567,other,90.0
860.0,2.0,2.0,1,2.0,7616.279069767442,other,65.5
1075.0,1.0,1.0,1,0.0,1813.953488372093,Yelahanka,19.5
1050.0,2.0,2.0,1,1.0,6047.619047619048,Sarjapur  Road,63.5
1595.0,3.0,3.0,1,2.0,5517.241379310345,Marathahalli,88.0
